data_point,predicted,difference,hit,
21.7,15.1818,6.51825,0,
21.7,15.2078,6.49216,0,
21.7,15.3583,6.34168,0,
20.6,15.3094,5.29056,0,
20.6,15.0779,5.52213,0,
20,14.9249,5.07514,0,
18.3,14.8894,3.41056,0,
17.2,14.3403,2.85973,0,
16.1,13.747,2.35297,0,
16.1,13.3582,2.74185,0,
16,13.2796,2.72037,0,
15.6,13.4073,2.19266,0,
15.6,13.2307,2.36932,0,
15.6,13.1553,2.44467,0,
15,13.2175,1.78251,0,
15,12.974,2.02598,0,
14,12.8301,1.16991,1,
14.4,11.9307,2.4693,0,
15,12.089,2.911,0,
15,13.1352,1.86484,0,
15,13.0257,1.9743,0,
15,12.9291,2.07094,0,
15,12.9291,2.07094,0,
16.1,12.9291,3.17094,0,
16.7,13.3684,3.33163,0,
18.3,13.8156,4.48441,0,
19.4,14.2986,5.10138,0,
19.4,14.793,4.60704,0,
20,14.7943,5.20565,0,
21.7,14.8326,6.86738,0,
22.2,15.2904,6.90961,0,
23.3,15.5356,7.76439,0,
22.8,15.6533,7.14671,0,
22.2,15.6503,6.54967,0,
22.2,15.4089,6.7911,0,
22.2,15.3775,6.8225,0,
21.7,15.4251,6.27491,0,
20,15.3293,4.67067,0,
18.3,14.8916,3.40842,0,
17.2,14.2097,2.99031,0,
17.2,13.747,3.45297,0,
17.2,13.7577,3.44228,0,
17.2,13.9064,3.29358,0,
17.2,13.9064,3.29358,0,
17.2,13.9064,3.29358,0,
17.2,13.9064,3.29358,0,
16.7,13.9064,2.79358,0,
16.1,13.7353,2.36467,0,
16.1,13.4126,2.68743,0,
17,13.3557,3.64426,0,
16.7,13.7689,2.93111,0,
17,13.8442,3.15581,0,
16.1,13.7664,2.33356,0,
16.7,13.5486,3.15144,0,
17.8,13.5347,4.26528,0,
18.3,14.1469,4.1531,0,
19,14.4178,4.58225,0,
20,14.5723,5.42766,0,
20,14.8834,5.1166,0,
20.6,14.9583,5.64173,0,
21.1,15.0026,6.09741,0,
21.7,15.1928,6.50723,0,
21.7,15.3266,6.37337,0,
21.1,15.3583,5.74168,0,
20,15.1866,4.81341,0,
20,14.8539,5.14605,0,
20,14.7496,5.25038,0,
18.3,14.8613,3.43867,0,
17,14.409,2.59104,0,
17.2,13.6771,3.52293,0,
16.7,13.7166,2.9834,0,
15.6,13.7626,1.83739,0,
16,13.2192,2.78083,0,
15.6,13.2039,2.39611,0,
15.6,13.3065,2.29348,0,
15,13.1553,1.84467,0,
15,12.974,2.02598,0,
15,12.8301,2.16991,0,
14,12.9291,1.07094,1,
14.4,11.9801,2.41986,0,
14.4,12.1176,2.28243,0,
14,12.8694,1.13061,1,
13.9,11.8987,2.00135,0,
13.9,11.9765,1.92347,0,
13.9,12.5368,1.36321,1,
13.9,11.6846,2.21544,0,
13.9,11.9781,1.92186,0,
13.9,12.5939,1.30607,1,
16,11.7141,4.28589,0,
16.7,12.9332,3.76682,0,
18,14.1066,3.8934,0,
18,14.2208,3.77921,0,
18.3,14.3641,3.93595,0,
18.3,14.3002,3.99976,0,
18.3,14.3523,3.94771,0,
19.4,14.317,5.08296,0,
19.4,14.6247,4.77527,0,
20,14.7943,5.20565,0,
20,14.8326,5.16738,0,
20,14.92,5.07999,0,
20,14.8613,5.13867,0,
18.9,14.8613,4.03867,0,
17.8,14.5778,3.22216,0,
15.6,14.0634,1.53659,1,
15,12.5513,2.44867,0,
15,12.1844,2.81558,0,
15,13.0789,1.92107,0,
15,12.9291,2.07094,0,
14.4,12.9291,1.47094,0,
14.4,12.6708,1.72919,0,
13.9,12.5189,1.38111,1,
13.3,11.72,1.57999,0,
12.8,11.5704,1.22957,1,
12.8,11.2693,1.53074,0,
12.8,11.2414,1.55863,0,
13.3,11.9575,1.34251,0,
15,11.9721,3.02791,0,
17.2,12.8812,4.31883,0,
18.9,13.9955,4.90449,0,
19.4,14.6736,4.72637,0,
19.4,14.8311,4.56895,0,
22.2,14.7332,7.46681,0,
23.9,15.3122,8.58779,0,
25,15.8928,9.10722,0,
24.4,16.0228,8.37716,0,
25,15.9418,9.05817,0,
22.2,15.9052,6.29478,0,
22.2,15.5694,6.63057,0,
20.6,15.1912,5.40876,0,
20.6,15.0991,5.50088,0,
18.9,14.8755,4.02454,0,
16.7,14.6079,2.09213,0,
15.6,13.6095,1.99049,0,
14.4,12.9501,1.44992,0,
14.4,12.5296,1.87039,0,
15,12.412,2.58805,0,
14.4,12.8832,1.51679,0,
13.9,12.7714,1.12864,1,
13.3,11.7337,1.56632,0,
13.3,11.6473,1.65274,0,
13.9,12.1156,1.78444,0,
13.9,12.3045,1.59554,0,
13.3,12.4617,0.838282,1,
14.4,11.6456,2.75445,0,
16.1,12.196,3.90401,0,
18.3,13.6121,4.68795,0,
20,14.3959,5.60411,0,
21.1,14.9965,6.10353,0,
21.1,15.2625,5.83755,0,
22.8,15.2559,7.5441,0,
21.1,15.4917,5.60827,0,
20.6,15.369,5.23104,0,
21,14.8899,6.11009,0,
22.2,15.0727,7.12728,0,
21.1,15.4103,5.68972,0,
21.1,15.307,5.793,0,
21.1,15.0619,6.03806,0,
17.8,15.1613,2.63867,0,
16.7,14.3185,2.38153,0,
16.7,13.2964,3.40355,0,
17.2,13.5471,3.65291,0,
16.1,13.8753,2.22475,0,
16.1,13.5897,2.51028,0,
16.1,13.2796,2.82037,0,
16.1,13.445,2.65496,0,
15.6,13.445,2.15496,0,
15,13.253,1.74698,0,
15,12.893,2.10705,0,
14.4,12.8301,1.56991,0,
14.4,12.6708,1.72919,0,
14.4,12.5189,1.88111,0,
15,12.6233,2.37665,0,
16.1,12.8832,3.21679,0,
15,13.4581,1.54192,0,
17.2,13.1815,4.01847,0,
18.9,13.6074,5.29263,0,
20,14.6736,5.32637,0,
20,14.9757,5.02434,0,
21.7,14.9677,6.73227,0,
21.1,15.239,5.86102,0,
21,15.3284,5.67163,0,
20.6,15.0859,5.51411,0,
21.7,15.0382,6.66177,0,
21.7,15.2299,6.47009,0,
20.6,15.3981,5.20195,0,
20.6,15.0779,5.52213,0,
19.4,14.9249,4.47514,0,
18.9,14.7399,4.16009,0,
17.8,14.4121,3.38794,0,
17.2,14.1384,3.0616,0,
16.7,13.7968,2.90324,0,
16.7,13.6521,3.04787,0,
16.7,13.6331,3.06686,0,
16,13.7032,2.29677,0,
15.6,13.4482,2.15177,0,
15.6,13.1376,2.46237,0,
15,13.1553,1.84467,0,
15,12.974,2.02598,0,
15,12.8301,2.16991,0,
15,12.9291,2.07094,0,
15,12.9291,2.07094,0,
15,12.9291,2.07094,0,
16.1,12.9291,3.17094,0,
17.2,13.3684,3.83163,0,
18.3,13.9834,4.31656,0,
18.9,14.3855,4.51445,0,
19.4,14.6106,4.78939,0,
19.4,14.7191,4.68092,0,
21.1,14.7332,6.36681,0,
22.2,15.0867,7.11334,0,
22.2,15.5143,6.68569,0,
22,15.509,6.49101,0,
21.1,15.3874,5.71258,0,
20.6,15.1818,5.41825,0,
20,14.9676,5.03235,0,
20,14.8402,5.15983,0,
18.9,14.8011,4.09892,0,
17.8,14.5778,3.22216,0,
16.7,14.0634,2.63659,0,
15.6,13.6214,1.97861,0,
15.6,13.1263,2.47372,0,
15.6,13.0441,2.55589,0,
15.6,13.2175,2.38251,0,
15,13.2175,1.78251,0,
15,12.974,2.02598,0,
14.4,12.8301,1.56991,0,
14.4,12.6708,1.72919,0,
14.4,12.5189,1.88111,0,
14,12.6233,1.37665,1,
14.4,11.7737,2.62625,0,
14.4,12.1459,2.2541,0,
15,12.9188,2.08121,0,
15,12.8832,2.11679,0,
15.6,13.0257,2.5743,0,
17,13.1741,3.82593,0,
17.8,13.8191,3.98093,0,
19.4,14.2619,5.13813,0,
20,14.6853,5.31475,0,
20,14.9883,5.01169,0,
20.6,14.92,5.67999,0,
20.6,15.0026,5.59741,0,
20.6,15.0847,5.51526,0,
21.1,15.0297,6.0703,0,
20.6,15.1399,5.46015,0,
20,15.0972,4.90284,0,
20,14.8402,5.15983,0,
19.4,14.8011,4.59892,0,
18.3,14.7108,3.58923,0,
17.2,14.3074,2.89264,0,
16.1,13.8287,2.27134,0,
16.1,13.3582,2.74185,0,
16.1,13.2796,2.82037,0,
16.1,13.445,2.65496,0,
16.1,13.445,2.65496,0,
16.1,13.445,2.65496,0,
16.1,13.445,2.65496,0,
16,13.445,2.55496,0,
15.6,13.4073,2.19266,0,
16,13.2307,2.76932,0,
16,13.3121,2.68785,0,
16.1,13.4593,2.64065,0,
16,13.4382,2.56181,0,
16.1,13.4221,2.67789,0,
16.1,13.4234,2.67659,0,
15.6,13.4597,2.14028,0,
15.6,13.253,2.34698,0,
17.2,13.1396,4.06037,0,
18.9,13.8048,5.09517,0,
20.6,14.6092,5.99082,0,
21.1,15.1113,5.98875,0,
21.1,15.2862,5.81384,0,
22.8,15.2049,7.5951,0,
22.8,15.4917,7.30827,0,
24.4,15.6748,8.72519,0,
23.3,15.8081,7.49193,0,
22.8,15.7969,7.00312,0,
22.8,15.4915,7.30853,0,
22.8,15.518,7.28199,0,
21.1,15.5551,5.54494,0,
18.3,15.2315,3.06854,0,
17.2,14.2719,2.92813,0,
17,13.5919,3.40805,0,
17.2,13.6881,3.51187,0,
16.7,13.8673,2.83265,0,
16.7,13.7626,2.93739,0,
16.7,13.6331,3.06686,0,
16.7,13.7032,2.99677,0,
16.1,13.7032,2.39677,0,
16.7,13.4857,3.21431,0,
16.1,13.5784,2.52165,0,
16.1,13.5715,2.52849,0,
16.1,13.3557,2.74426,0,
16.1,13.445,2.65496,0,
16,13.445,2.55496,0,
16.1,13.4073,2.69266,0,
16.1,13.4234,2.67659,0,
16.1,13.4597,2.64028,0,
16.7,13.445,3.25496,0,
18,13.664,4.33601,0,
17.8,14.2085,3.5915,0,
19.4,14.3046,5.09541,0,
19.4,14.5762,4.82376,0,
20.6,14.8441,5.75589,0,
21.1,14.9749,6.1251,0,
21.7,15.2443,6.45572,0,
21.1,15.3266,5.77337,0,
21.1,15.2379,5.86213,0,
21.7,15.1077,6.59227,0,
21.7,15.2851,6.41492,0,
21.1,15.3583,5.74168,0,
20,15.1866,4.81341,0,
18.9,14.8539,4.04605,0,
17.2,14.4563,2.74374,0,
17.2,13.8662,3.3338,0,
17,13.6737,3.32632,0,
17.2,13.839,3.36103,0,
17.2,13.8673,3.33265,0,
17.2,13.9327,3.26727,0,
17,13.9064,3.09358,0,
17.2,13.839,3.36103,0,
17.2,13.8673,3.33265,0,
16.7,13.9327,2.76727,0,
16.7,13.7353,2.96467,0,
17.2,13.6331,3.56686,0,
17.2,13.8753,3.32475,0,
17.2,13.9718,3.22822,0,
18,13.9064,4.09358,0,
17.8,14.1634,3.63663,0,
18,14.2454,3.7546,0,
18.3,14.1737,4.12627,0,
18.9,14.324,4.57602,0,
20,14.5229,5.47713,0,
20.6,14.8688,5.73125,0,
20.6,15.1041,5.49588,0,
22,15.0847,6.91526,0,
22.2,15.3236,6.8764,0,
22.2,15.5241,6.6759,0,
21.7,15.4407,6.25934,0,
22.8,15.3293,7.47067,0,
22.2,15.4762,6.72376,0,
20.6,15.5302,5.06977,0,
20.6,15.0451,5.55494,0,
20,14.8755,5.12454,0,
19.4,14.8894,4.51056,0,
18.3,14.6477,3.65235,0,
16.7,14.3074,2.39264,0,
16,13.6542,2.34578,0,
16.1,13.2072,2.89277,0,
16,13.3335,2.66649,0,
16.1,13.4221,2.67789,0,
16,13.4234,2.57658,0,
16.1,13.4221,2.67789,0,
16.1,13.4234,2.67659,0,
16,13.4597,2.54028,0,
16.7,13.4073,3.29266,0,
16.7,13.6432,3.05679,0,
16.1,13.799,2.30103,0,
16.1,13.4857,2.61431,0,
16,13.3557,2.64426,0,
16.1,13.4073,2.69266,0,
16.1,13.4234,2.67659,0,
16.1,13.4597,2.64028,0,
16.1,13.445,2.65496,0,
16,13.445,2.55496,0,
16.1,13.4073,2.69266,0,
16.1,13.4234,2.67659,0,
16.1,13.4597,2.64028,0,
17.2,13.445,3.75496,0,
17,13.8372,3.16284,0,
17.2,13.9831,3.21692,0,
17.2,13.8673,3.33265,0,
17.8,13.9327,3.86727,0,
18.9,14.101,4.79898,0,
20,14.53,5.47003,0,
20,14.918,5.08201,0,
18.3,14.9677,3.33226,0,
19,14.409,4.59104,0,
18.9,14.3189,4.58115,0,
18.9,14.6028,4.29722,0,
16.7,14.5099,2.19006,0,
16.1,13.8405,2.25955,0,
17,13.1525,3.84749,0,
16.1,13.685,2.41496,0,
16.7,13.6327,3.0673,0,
16.1,13.5347,2.56528,0,
16.7,13.5715,3.12849,0,
16.7,13.5784,3.12165,0,
16.1,13.7855,2.31454,0,
15.6,13.4857,2.11431,0,
15.6,13.1606,2.43941,0,
15.6,13.1396,2.46037,0,
16,13.2175,2.78251,0,
15,13.3726,1.62737,0,
15,13.0666,1.93341,0,
15,12.7628,2.2372,0,
15,12.9291,2.07094,0,
15,12.9291,2.07094,0,
15,12.9291,2.07094,0,
16,12.9291,3.07094,0,
15.6,13.3302,2.26978,0,
16,13.3956,2.60445,0,
16.1,13.3121,2.78786,0,
17.2,13.4967,3.70333,0,
17.2,13.8507,3.34926,0,
17.2,14.0484,3.15156,0,
18.9,13.9064,4.99358,0,
19,14.4289,4.57108,0,
19.4,14.7294,4.6706,0,
19,14.6714,4.32856,0,
19.4,14.6176,4.78236,0,
18.9,14.6177,4.28228,0,
17.2,14.5906,2.60935,0,
16.7,13.9446,2.75541,0,
16.7,13.4942,3.20584,0,
17.2,13.6331,3.56686,0,
17.2,13.8753,3.32475,0,
16.7,13.9718,2.72822,0,
16.7,13.7353,2.96467,0,
16.1,13.6331,2.46686,0,
16.1,13.4857,2.61431,0,
16.1,13.3557,2.74426,0,
16,13.445,2.55496,0,
16.1,13.4073,2.69266,0,
16.1,13.4234,2.67659,0,
16.1,13.4597,2.64028,0,
16,13.445,2.55496,0,
16.1,13.4073,2.69266,0,
16.1,13.4234,2.67659,0,
16.1,13.4597,2.64028,0,
16.1,13.445,2.65496,0,
15.6,13.445,2.15496,0,
16.1,13.253,2.84698,0,
16.7,13.3353,3.36471,0,
17.2,13.7338,3.46625,0,
18.3,13.9546,4.34542,0,
18.3,14.3149,3.98513,0,
18.3,14.4441,3.85589,0,
18,14.317,3.68296,0,
18.9,14.227,4.67305,0,
19.4,14.4385,4.96145,0,
20.6,14.7502,5.84985,0,
21.1,15.0225,6.07751,0,
20.6,15.2443,5.35571,0,
21.1,15.0972,6.00284,0,
21.1,15.0946,6.00536,0,
20.6,15.2049,5.3951,0,
18.9,15.0518,3.84817,0,
17.8,14.5542,3.24581,0,
17.2,13.9865,3.21351,0,
17.2,13.7968,3.40324,0,
16.7,13.8262,2.87384,0,
16.7,13.7353,2.96467,0,
16.7,13.6331,3.06686,0,
16.7,13.7032,2.99677,0,
16.1,13.7032,2.39677,0,
16.1,13.4857,2.61431,0,
16.1,13.3557,2.74426,0,
16,13.445,2.55496,0,
16.1,13.4073,2.69266,0,
16.1,13.4234,2.67659,0,
16,13.4597,2.54028,0,
16,13.4073,2.59266,0,
16.1,13.3856,2.71443,0,
16,13.4382,2.56181,0,
16.7,13.4221,3.27789,0,
17.2,13.6432,3.55679,0,
18.9,13.9676,4.93239,0,
19.4,14.4866,4.9134,0,
20,14.8311,5.16895,0,
20,14.8825,5.11754,0,
20.6,14.92,5.67999,0,
21.1,15.0026,6.09741,0,
21.7,15.1928,6.50723,0,
21.7,15.3266,6.37337,0,
21.1,15.3583,5.74168,0,
20.6,15.1866,5.41341,0,
20.6,14.9961,5.60391,0,
20.6,14.9827,5.61731,0,
19.4,15.0297,4.3703,0,
18.3,14.7399,3.56009,0,
17.8,14.2358,3.56423,0,
17.2,14.0272,3.17285,0,
17.2,13.8774,3.32258,0,
17.2,13.8262,3.37384,0,
17.2,13.9064,3.29358,0,
17.2,13.9064,3.29358,0,
16.7,13.9064,2.79358,0,
16.7,13.7353,2.96467,0,
16.7,13.6331,3.06686,0,
16.7,13.7032,2.99677,0,
16.7,13.7032,2.99677,0,
16.7,13.7032,2.99677,0,
16.7,13.7032,2.99677,0,
17.8,13.7032,4.09677,0,
18.9,14.071,4.82904,0,
20.6,14.5852,6.01478,0,
21.7,15.0562,6.6438,0,
21.7,15.4039,6.29609,0,
22.8,15.3981,7.40195,0,
22.8,15.5145,7.28545,0,
22.2,15.6336,6.56639,0,
22.8,15.4478,7.35222,0,
21.7,15.4878,6.21221,0,
21.7,15.4001,6.29993,0,
21.7,15.2163,6.48374,0,
21.1,15.3094,5.79056,0,
20,15.1866,4.81341,0,
18.9,14.8539,4.04605,0,
17.8,14.4563,3.34373,0,
17.2,14.0634,3.13659,0,
17.2,13.7968,3.40324,0,
17.2,13.8262,3.37384,0,
17,13.9064,3.09358,0,
17.2,13.839,3.36103,0,
17.2,13.8673,3.33265,0,
17.8,13.9327,3.86727,0,
17,14.101,2.89898,0,
17.8,13.9543,3.8457,0,
17.2,13.9856,3.2144,0,
17.2,14.0454,3.15458,0,
17.2,13.8262,3.37384,0,
17,13.9064,3.09358,0,
17.2,13.839,3.36103,0,
17.2,13.8673,3.33265,0,
17.2,13.9327,3.26727,0,
17.8,13.9064,3.89358,0,
17.8,14.101,3.69898,0,
19,14.2101,4.78987,0,
20,14.4899,5.51009,0,
20,14.9323,5.06772,0,
19,14.9583,4.04173,0,
20.6,14.605,5.99502,0,
21.7,14.8565,6.84355,0,
21.7,15.396,6.304,0,
21.1,15.3981,5.70195,0,
21.1,15.1866,5.91341,0,
21.1,15.1077,5.99227,0,
21.1,15.1613,5.93867,0,
20,15.1613,4.83867,0,
19.4,14.9124,4.48761,0,
17.8,14.5938,3.20622,0,
17.8,14.1548,3.64516,0,
17.2,13.9305,3.26953,0,
16.7,13.9431,2.75689,0,
16.7,13.6521,3.04787,0,
16.7,13.6331,3.06686,0,
16.7,13.7032,2.99677,0,
16,13.7032,2.29677,0,
16.1,13.4482,2.65177,0,
15.6,13.3335,2.26649,0,
15,13.2682,1.73179,0,
15,12.893,2.10705,0,
15,12.8301,2.16991,0,
15,12.9291,2.07094,0,
15,12.9291,2.07094,0,
15.6,12.9291,2.67094,0,
15.6,13.1741,2.42593,0,
16.1,13.3089,2.79111,0,
16.7,13.4105,3.28947,0,
16.7,13.7338,2.96625,0,
17,13.7855,3.21454,0,
17.2,13.8074,3.39256,0,
18.3,13.9336,4.36639,0,
19,14.2789,4.72115,0,
20,14.6374,5.36264,0,
19.4,14.8834,4.5166,0,
18.3,14.8124,3.48764,0,
17.8,14.3074,3.49263,0,
17.8,14.0272,3.77285,0,
16.7,14.0736,2.62644,0,
16.7,13.7731,2.92687,0,
16.1,13.5471,2.55291,0,
16.1,13.4857,2.61431,0,
16.1,13.3557,2.74426,0,
16.1,13.445,2.65496,0,
16.1,13.445,2.65496,0,
16.1,13.445,2.65496,0,
16.1,13.445,2.65496,0,
16.7,13.445,3.25496,0,
16.1,13.664,2.43601,0,
16,13.5715,2.42848,0,
16.1,13.3174,2.78258,0,
16,13.4234,2.57658,0,
15.6,13.4221,2.17789,0,
15.6,13.2307,2.36932,0,
15,13.1553,1.84467,0,
15,12.974,2.02598,0,
16.7,12.8301,3.86991,0,
18.3,13.59,4.71002,0,
19.4,14.4281,4.97193,0,
20,14.793,5.20704,0,
20,14.9408,5.05916,0,
20.6,14.92,5.67999,0,
22.2,15.0026,7.19741,0,
23,15.4106,7.58941,0,
22.8,15.6808,7.11919,0,
23.9,15.6194,8.28057,0,
24,15.7204,8.27961,0,
25,15.8542,9.14578,0,
23.9,15.9347,7.96525,0,
23.9,15.8664,8.03356,0,
22.8,15.697,7.103,0,
20,15.5939,4.40609,0,
18.9,14.8839,4.01612,0,
17.8,14.2566,3.5434,0,
17.2,14.0634,3.13659,0,
16.7,13.7968,2.90324,0,
16.7,13.6521,3.04787,0,
16.1,13.6331,2.46686,0,
16.1,13.4857,2.61431,0,
16,13.3557,2.64426,0,
15.6,13.4073,2.19266,0,
16,13.2307,2.76932,0,
16.1,13.3121,2.78786,0,
16,13.4967,2.50333,0,
15.6,13.4221,2.17789,0,
16,13.2307,2.76932,0,
15.6,13.3121,2.28786,0,
15.6,13.3065,2.29348,0,
15.6,13.1553,2.44467,0,
15.6,13.2175,2.38251,0,
16.7,13.2175,3.48251,0,
17.8,13.6307,4.16931,0,
19,14.2087,4.79128,0,
18.9,14.6121,4.28786,0,
20,14.656,5.34401,0,
20,14.798,5.20204,0,
21.1,14.9677,6.13227,0,
21.7,15.1135,6.58645,0,
22.2,15.3753,6.82474,0,
23.9,15.4528,8.44723,0,
24.4,15.7472,8.65283,0,
22.8,15.9452,6.8548,0,
22.8,15.6456,7.15442,0,
22.2,15.4334,6.76663,0,
19.4,15.4478,3.95222,0,
17.8,14.7551,3.04493,0,
16.1,13.8728,2.22716,0,
16.1,13.3254,2.77464,0,
16.1,13.1862,2.91376,0,
16.1,13.445,2.65496,0,
15.6,13.445,2.15496,0,
15.6,13.253,2.34698,0,
16,13.1396,2.86037,0,
15.6,13.3726,2.22737,0,
15,13.3065,1.69348,0,
15,12.9093,2.09071,0,
16,12.8301,3.16991,0,
15.6,13.3302,2.26978,0,
15.6,13.3956,2.20445,0,
15.6,13.1553,2.44467,0,
15.6,13.2175,2.38251,0,
16.1,13.2175,2.88251,0,
16.7,13.4105,3.28947,0,
17.2,13.7338,3.46625,0,
18,13.9546,4.04542,0,
18.9,14.225,4.67499,0,
20,14.5626,5.4374,0,
20,14.8984,5.10157,0,
21.1,14.9677,6.13227,0,
22.8,15.1135,7.68645,0,
21.7,15.5745,6.12555,0,
22.2,15.4836,6.71636,0,
22.2,15.3162,6.88381,0,
21.1,15.4638,5.63625,0,
21.1,15.2072,5.89279,0,
20,15.0619,4.93806,0,
18.3,14.9124,3.38761,0,
17.2,14.2817,2.91833,0,
16.1,13.747,2.35297,0,
16.1,13.3582,2.74185,0,
16.1,13.2796,2.82037,0,
16.1,13.445,2.65496,0,
15.6,13.445,2.15496,0,
15.6,13.253,2.34698,0,
15.6,13.1396,2.46037,0,
15.6,13.2175,2.38251,0,
15,13.2175,1.78251,0,
15,12.974,2.02598,0,
15,12.8301,2.16991,0,
15.6,12.9291,2.67094,0,
16,13.1741,2.82593,0,
16.1,13.4615,2.63846,0,
16.7,13.4967,3.20333,0,
17.8,13.6781,4.12194,0,
18.9,14.1469,4.7531,0,
19,14.5852,4.41478,0,
20.6,14.6671,5.93291,0,
20.6,14.9658,5.63419,0,
21.7,15.1733,6.52673,0,
22.8,15.2644,7.53564,0,
23.9,15.5958,8.30425,0,
23.9,15.8058,8.09418,0,
23.9,15.8398,8.06019,0,
23.3,15.7703,7.52973,0,
23.3,15.6768,7.62319,0,
22.8,15.6143,7.18575,0,
21.1,15.5729,5.52708,0,
20,15.189,4.81102,0,
19.4,14.7427,4.6573,0,
18.9,14.5938,4.30622,0,
18.9,14.4805,4.41951,0,
18.9,14.4649,4.43512,0,
18.9,14.5211,4.37892,0,
18.9,14.5211,4.37892,0,
18.9,14.5211,4.37892,0,
18.3,14.5211,3.77892,0,
17.8,14.3501,3.44989,0,
17.8,14.0908,3.70922,0,
17.8,14.0736,3.72644,0,
17.2,14.1364,3.06358,0,
18.3,13.9431,4.35689,0,
18.9,14.1805,4.71951,0,
20,14.6106,5.38939,0,
21.1,14.8688,6.23125,0,
21.7,15.2112,6.48881,0,
21.7,15.3753,6.32474,0,
24.4,15.3583,9.04167,0,
24,15.7712,8.22881,0,
24.4,15.9619,8.43811,0,
26.1,15.8214,10.2786,0,
30.6,16.0982,14.5018,0,
31,16.5783,14.4217,0,
27.8,16.7465,11.0535,0,
26.1,16.4176,9.68237,0,
26.1,15.999,10.101,0,
25,16.0329,8.96714,0,
22.8,15.9898,6.81024,0,
21.7,15.5536,6.14638,0,
21.7,15.1675,6.53246,0,
22.8,15.2163,7.58374,0,
22.8,15.5145,7.28545,0,
22.8,15.6336,7.16638,0,
21.7,15.5551,6.14494,0,
21.1,15.3527,5.74729,0,
20,15.0889,4.91111,0,
20.6,14.8539,5.74605,0,
21.1,14.8959,6.20407,0,
20.6,15.1928,5.40723,0,
20.6,15.0972,5.50284,0,
20.6,14.9827,5.61731,0,
20,15.0297,4.9703,0,
21.7,14.8894,6.81056,0,
22.8,15.1861,7.61388,0,
23.9,15.6383,8.26167,0,
24.4,15.8058,8.59418,0,
24.4,15.9102,8.48979,0,
23.9,15.8893,8.0107,0,
22.8,15.7863,7.0137,0,
22.2,15.558,6.64196,0,
22.8,15.3611,7.43895,0,
22.8,15.4878,7.31221,0,
21.1,15.5984,5.50159,0,
21.1,15.2315,5.86854,0,
18.9,15.0056,3.8944,0,
18.9,14.6324,4.26758,0,
17.2,14.2644,2.9356,0,
16.7,14.0085,2.69155,0,
16.7,13.4942,3.20584,0,
16.7,13.6331,3.06686,0,
16.7,13.7032,2.99677,0,
15.6,13.7032,1.89677,0,
16,13.2949,2.70511,0,
15.6,13.2039,2.39611,0,
15.6,13.3065,2.29348,0,
16,13.1553,2.84467,0,
15.6,13.3726,2.22737,0,
15.6,13.3065,2.29348,0,
15.6,13.1553,2.44467,0,
15.6,13.2175,2.38251,0,
15.6,13.2175,2.38251,0,
16,13.2175,2.78251,0,
15.6,13.3726,2.22737,0,
16.1,13.3065,2.79348,0,
17,13.3505,3.64954,0,
17.8,13.8372,3.96282,0,
18.3,14.2013,4.09868,0,
18.9,14.3832,4.51678,0,
18.9,14.5451,4.35491,0,
20,14.5869,5.41307,0,
20.6,14.8082,5.79179,0,
21.1,15.1041,5.99588,0,
20.6,15.1928,5.40723,0,
19.4,15.0972,4.30284,0,
18,14.6883,3.31173,0,
18.3,14.1435,4.15646,0,
18.3,14.1282,4.17179,0,
17.8,14.3523,3.44771,0,
17.2,14.1654,3.03463,0,
16.7,13.8774,2.82258,0,
17,13.6521,3.34787,0,
16.1,13.7388,2.36118,0,
16.1,13.5486,2.55144,0,
16.7,13.3103,3.38974,0,
16.7,13.664,3.03601,0,
16,13.7855,2.21454,0,
16.1,13.4482,2.65177,0,
16.7,13.3335,3.36649,0,
16.1,13.6781,2.42194,0,
16.1,13.5715,2.52849,0,
16.1,13.3557,2.74426,0,
15.6,13.445,2.15496,0,
15.6,13.253,2.34698,0,
15.6,13.1396,2.46037,0,
16.1,13.2175,2.88251,0,
16.7,13.4105,3.28947,0,
17.8,13.7338,4.06625,0,
18.3,14.1469,4.1531,0,
18,14.4178,3.58225,0,
18.3,14.2868,4.01321,0,
18.3,14.2642,4.03576,0,
17.8,14.3523,3.44771,0,
18,14.1654,3.83463,0,
18.3,14.1364,4.16359,0,
19.4,14.324,5.07602,0,
18.3,14.6572,3.64282,0,
18.9,14.5005,4.39945,0,
18.3,14.3618,3.9382,0,
18.3,14.419,3.88096,0,
17.2,14.2452,2.95484,0,
17.2,13.9731,3.22688,0,
16.7,13.7577,2.94228,0,
16.7,13.7353,2.96467,0,
16.1,13.6331,2.46686,0,
16.7,13.4857,3.21431,0,
16.7,13.5784,3.12165,0,
16.1,13.7855,2.31454,0,
16.1,13.4857,2.61431,0,
16.1,13.3557,2.74426,0,
16.1,13.445,2.65496,0,
15.6,13.445,2.15496,0,
15.6,13.253,2.34698,0,
15.6,13.1396,2.46037,0,
15.6,13.2175,2.38251,0,
15.6,13.2175,2.38251,0,
15.6,13.2175,2.38251,0,
16.1,13.2175,2.88251,0,
16.7,13.4105,3.28947,0,
16.7,13.7338,2.96625,0,
16.7,13.7855,2.91454,0,
17.8,13.7032,4.09677,0,
17.2,14.071,3.12905,0,
19.4,14.0829,5.31708,0,
18.9,14.4979,4.4021,0,
19,14.7774,4.22264,0,
18.9,14.4928,4.40721,0,
18.9,14.5374,4.36261,0,
18.9,14.5099,4.39006,0,
18.9,14.5211,4.37892,0,
17.8,14.5211,3.27892,0,
